sessionId,sampleIndex,action,source,x,y,eventTimeNs
1,495,MOVE,current,745.43066,1793.5732,740877797663661
1,496,MOVE,historical,749.2002,1791.4004,740877805034000
1,497,MOVE,current,749.667,1791.1328,740877805961295
1,498,MOVE,historical,753.7998,1788.7002,740877813388000
1,499,MOVE,current,754.28906,1788.4131,740877814275328
1,500,MOVE,historical,758.5996,1785.7002,740877821786000
1,501,MOVE,current,759.0703,1785.4062,740877822608661
1,502,MOVE,historical,763.4004,1782.5996,740877830398000
1,503,MOVE,current,763.7031,1782.4043,740877830941994
1,504,MOVE,historical,768.0996,1779.5996,740877838680000
1,505,MOVE,current,768.4375,1779.3848,740877839275327
1,506,MOVE,historical,772.7998,1776.5996,740877847281000
1,507,MOVE,current,772.9795,1776.4854,740877847608660
1,508,MOVE,historical,777.0996,1774.0,740877855442000
1,509,MOVE,current,777.27637,1773.8936,740877855775900
1,510,MOVE,historical,781.0,1771.7002,740877863829000
1,511,MOVE,current,781.1211,1771.6279,740877864090166
1,512,MOVE,historical,784.7002,1769.7998,740877872740000
1,513,MOVE,current,788.249,1768.0732,740877880718789
1,514,MOVE,historical,788.4004,1768.0,740877881058000
1,515,MOVE,current,791.89355,1766.3496,740877889033077
1,516,MOVE,historical,792.0,1766.2998,740877889275000
1,517,MOVE,current,795.4629,1764.665,740877897347508
1,518,MOVE,historical,795.5996,1764.5996,740877897667000
1,519,MOVE,current,799.1338,1763.0186,740877905661824
1,520,MOVE,historical,799.4004,1762.9004,740877906263000
1,521,MOVE,current,803.11426,1761.1855,740877913976156
1,522,MOVE,historical,803.2998,1761.0996,740877914362000
1,523,MOVE,current,807.02344,1759.5176,740877922290440
1,524,MOVE,historical,807.2998,1759.4004,740877922879000
1,525,MOVE,current,811.07324,1757.7432,740877930604781
1,526,MOVE,historical,811.4004,1757.5996,740877931273000
1,527,MOVE,current,815.3584,1755.7588,740877938919338
1,528,MOVE,historical,815.7002,1755.5996,740877939580000
1,529,MOVE,current,819.5283,1753.8682,740877947234003
1,530,MOVE,historical,819.9004,1753.7002,740877947978000
1,531,MOVE,current,822.0,1752.75,740877952177000
1,532,MOVE,historical,824.0996,1751.5996,740877956589000
1,533,MOVE,current,826.2002,1750.5498,740877960894500
1,534,MOVE,historical,828.2002,1749.5996,740877964788000
1,535,MOVE,current,830.25,1748.5996,740877968887500
1,536,MOVE,historical,832.0996,1747.7998,740877973101000
1,537,MOVE,current,834.0498,1746.9004,740877977257500
1,538,MOVE,historical,835.5996,1746.0,740877981654000
1,539,MOVE,current,837.3496,1745.1006,740877985930500
1,540,MOVE,historical,838.7998,1744.2998,740877989855000
1,541,MOVE,current,841.3086,1743.0859,740877997121602
1,542,MOVE,historical,841.9004,1742.7998,740877998834000
1,543,MOVE,current,843.4502,1742.0498,740878003323500
1,544,MOVE,historical,844.7998,1741.4004,740878006826000
1,545,MOVE,current,846.25,1740.7002,740878010822000
1,546,MOVE,historical,847.7998,1740.2002,740878015750000
1,547,MOVE,current,849.2998,1739.5996,740878020212000
1,548,MOVE,historical,850.7002,1739.0996,740878023688000
1,549,MOVE,current,852.1504,1738.5498,740878027657000
1,550,MOVE,historical,853.5996,1738.0996,740878032181000
1,551,MOVE,current,855.0498,1737.5996,740878036427500
1,552,MOVE,historical,856.4004,1737.2002,740878040815000
1,553,MOVE,current,857.7998,1736.75,740878045132000
1,554,MOVE,historical,859.2002,1736.2998,740878049063000
1,555,MOVE,current,860.5996,1735.8496,740878053187000
1,556,MOVE,historical,862.0,1735.4004,740878057540000
1,557,MOVE,current,863.4004,1734.9502,740878061778500
1,558,MOVE,historical,864.7998,1734.4004,740878065944000
1,559,MOVE,current,866.2002,1733.9004,740878070146000
1,560,MOVE,historical,867.7002,1733.2998,740878074269000
1,561,MOVE,current,869.1504,1732.75,740878078431500
1,562,MOVE,historical,870.7002,1732.0,740878082495000
1,563,MOVE,current,872.2002,1731.3506,740878086608000
1,564,MOVE,historical,873.7002,1730.7998,740878090811000
1,565,MOVE,current,875.2002,1730.2002,740878094969000
1,566,MOVE,historical,876.7002,1729.4004,740878099302000
1,567,MOVE,current,878.2002,1728.7002,740878103547500
1,568,MOVE,historical,879.7002,1728.2002,740878107595000
1,569,MOVE,current,881.2002,1727.5996,740878111741500
1,570,MOVE,historical,882.7002,1726.9004,740878116386000
1,571,MOVE,current,884.2002,1726.25,740878120781500
1,572,MOVE,historical,885.5996,1725.5996,740878124695000
1,573,MOVE,current,887.0498,1724.9502,740878128849500
1,574,MOVE,historical,888.2998,1724.5,740878132745000
1,575,MOVE,current,889.6504,1723.9502,740878136770000
1,576,MOVE,historical,890.7998,1723.5,740878141207000
1,577,MOVE,current,892.0498,1723.0,740878145438000
1,578,MOVE,historical,893.0996,1722.5,740878149757000
1,579,MOVE,current,894.25,1722.0,740878154032000
1,580,MOVE,historical,895.5,1721.5996,740878158218000
1,581,MOVE,current,896.7002,1721.1504,740878162448500
1,582,MOVE,historical,897.7002,1720.7998,740878166612000
1,583,MOVE,current,898.7998,1720.4004,740878170809000
1,584,MOVE,historical,899.7998,1719.9004,740878174807000
1,585,MOVE,current,900.8496,1719.4502,740878178904500
1,586,MOVE,historical,901.5996,1719.2002,740878183402000
1,587,MOVE,current,902.5,1718.8496,740878187699500
1,588,MOVE,historical,903.4004,1718.5,740878191712000
1,589,MOVE,current,904.2998,1718.1504,740878195867000
1,590,MOVE,historical,905.0996,1717.7998,740878199990000
1,591,MOVE,current,905.9502,1717.4502,740878204129000
1,592,MOVE,historical,906.5,1717.4004,740878208532000
1,593,MOVE,current,907.2002,1717.2002,740878212803000
1,594,MOVE,historical,908.0996,1716.9004,740878217011000
1,595,MOVE,current,908.9004,1716.6504,740878221250500
1,596,MOVE,historical,909.9004,1716.2998,740878225354000
1,597,MOVE,current,910.7998,1716.0,740878229525500
1,598,MOVE,historical,911.5996,1715.7002,740878233654000
1,599,MOVE,current,912.4502,1715.4004,740878237804000
1,600,MOVE,historical,913.4004,1715.2002,740878242406000
1,601,MOVE,current,914.2412,1714.9668,740878246496435
1,602,MOVE,historical,915.0996,1714.7002,740878250562000
1,603,MOVE,current,915.9502,1714.4502,740878254640000
1,604,MOVE,historical,916.7998,1714.2002,740878259309000
1,605,MOVE,current,917.541,1713.9824,740878263122040
1,606,MOVE,historical,918.2998,1713.7002,740878267358000
1,607,MOVE,current,919.0498,1713.4502,740878271382500
1,608,MOVE,historical,919.7002,1713.2002,740878275931000
1,609,MOVE,current,920.32324,1712.9775,740878279748418
1,610,MOVE,historical,921.0996,1712.7998,740878284510000
1,611,MOVE,current,921.6797,1712.6348,740878288061902
1,612,MOVE,historical,922.4004,1712.2998,740878292657000
1,613,MOVE,current,922.99316,1712.0713,740878296375776
1,614,MOVE,historical,923.7998,1711.9004,740878300976000
1,615,MOVE,current,924.4248,1711.7217,740878304690028
1,616,MOVE,historical,925.0996,1711.5,740878309569000
1,617,MOVE,current,925.6201,1711.3398,740878313004465
1,618,MOVE,historical,926.4004,1711.0996,740878317976000
1,619,MOVE,current,926.917,1710.9414,740878321319088
1,620,MOVE,historical,927.7998,1710.5996,740878326158000
1,621,MOVE,current,928.39453,1710.3877,740878329632464
1,622,MOVE,historical,929.0,1710.2002,740878334608000
1,623,MOVE,current,929.4746,1710.042,740878337947392
1,624,MOVE,historical,930.2998,1709.7998,740878342997000
1,625,MOVE,current,930.80566,1709.6445,740878346263079
1,626,MOVE,historical,931.4004,1709.4004,740878351470000
1,627,MOVE,current,931.8037,1709.2529,740878354579020
1,628,MOVE,historical,932.5996,1709.0,740878359729000
1,629,MOVE,current,933.0596,1708.8467,740878362892788
1,630,MOVE,historical,933.7002,1708.7002,740878368470000
1,631,MOVE,current,934.0449,1708.6064,740878371208879
1,632,MOVE,historical,934.7002,1708.4004,740878376700000
1,633,MOVE,current,935.04297,1708.2969,740878379522801
1,634,MOVE,historical,935.5996,1708.2002,740878385400000
1,635,MOVE,current,935.85254,1708.1436,740878387838986
1,636,MOVE,historical,936.2998,1708.0,740878393513000
1,637,MOVE,current,936.52734,1707.9346,740878396153061
1,638,MOVE,historical,936.7002,1707.9004,740878402333000
1,639,MOVE,current,936.7969,1707.876,740878404469479
1,640,MOVE,historical,936.0,1708.2998,740878503571000
1,641,MOVE,historical,934.5996,1709.0996,740878511560000
1,642,MOVE,current,934.4258,1709.2002,740878512555709
1,643,MOVE,historical,933.0,1709.9004,740878519993000
1,644,MOVE,current,932.834,1709.9824,740878520866186
1,645,MOVE,historical,931.2998,1710.7002,740878528168000
1,646,MOVE,current,931.08984,1710.7988,740878529180334
1,647,MOVE,historical,929.4004,1711.5996,740878536181000
1,648,MOVE,current,929.08887,1711.748,740878537494482
1,649,MOVE,historical,927.2002,1712.5,740878544781000
1,650,MOVE,current,926.9375,1712.6074,740878545805892
1,651,MOVE,historical,924.0996,1713.5996,740878553406000
1,652,MOVE,current,923.84375,1713.6914,740878554118722
1,653,MOVE,historical,920.4004,1714.9004,740878562218000
1,654,MOVE,current,920.31055,1714.9316,740878562432188
1,655,MOVE,historical,915.7998,1716.0996,740878570235000
1,656,MOVE,current,915.50684,1716.1768,740878570745880
1,657,MOVE,historical,910.5,1717.5,740878578572000
1,658,MOVE,current,910.18945,1717.582,740878579059838
1,659,MOVE,historical,904.5,1719.2998,740878586857000
1,660,MOVE,current,904.126,1719.4121,740878587373928
1,661,MOVE,historical,898.2002,1721.5996,740878595428000
1,662,MOVE,current,898.0088,1721.6699,740878595688012
1,663,MOVE,historical,891.9004,1724.0996,740878603714000
1,664,MOVE,current,891.68066,1724.1865,740878604001987
1,665,MOVE,historical,885.7998,1726.5,740878611979000
1,666,MOVE,current,885.55176,1726.5977,740878612315729
1,667,MOVE,historical,879.7998,1729.0996,740878620449000
1,668,MOVE,current,879.6719,1729.1553,740878620629432
1,669,MOVE,historical,874.9004,1731.0,740878628822000
1,670,MOVE,current,874.8291,1731.0273,740878628943247
1,671,MOVE,historical,870.9004,1732.5996,740878637640000
1,672,MOVE,current,867.5508,1733.9795,740878645570990
1,673,MOVE,historical,867.5,1734.0,740878645691000
1,674,MOVE,current,864.13965,1735.2129,740878653884934
1,675,MOVE,historical,863.9004,1735.2998,740878654470000
1,676,MOVE,current,860.35547,1736.5127,740878662198830
1,677,MOVE,historical,860.0996,1736.5996,740878662755000
1,678,MOVE,current,856.7041,1737.6094,740878670512818
1,679,MOVE,historical,856.4004,1737.7002,740878671208000
1,680,MOVE,current,853.0088,1738.708,740878678826995
1,681,MOVE,historical,852.7002,1738.7998,740878679520000
1,682,MOVE,current,849.06055,1739.9824,740878687135833
1,683,MOVE,historical,848.7002,1740.0996,740878687891000
1,684,MOVE,current,845.2998,1741.3203,740878695442939
1,685,MOVE,historical,844.7998,1741.5,740878696552000
1,686,MOVE,current,842.8496,1742.2002,740878700882500
1,687,MOVE,historical,840.7998,1743.0996,740878704857000
1,688,MOVE,current,838.7998,1743.9004,740878709009500
1,689,MOVE,historical,836.7998,1744.9004,740878713115000
1,690,MOVE,current,834.7998,1745.7998,740878717244000
1,691,MOVE,historical,832.7002,1746.7998,740878721367000
1,692,MOVE,current,830.6504,1747.75,740878725493000
1,693,MOVE,historical,828.7002,1748.7998,740878729928000
1,694,MOVE,current,826.7002,1749.7998,740878734208500
1,695,MOVE,historical,824.5996,1751.0,740878738468000
1,696,MOVE,current,822.5498,1752.1006,740878742738000
1,697,MOVE,historical,820.7998,1753.0,740878746639000
1,698,MOVE,current,818.9004,1754.0,740878750724500
1,699,MOVE,historical,817.2002,1755.0,740878755357000
1,700,MOVE,current,815.4004,1756.0,740878759716000
1,701,MOVE,historical,813.7998,1756.9004,740878763752000
1,702,MOVE,current,812.0996,1757.8496,740878767949500
1,703,MOVE,historical,810.7002,1758.5,740878771966000
1,704,MOVE,current,809.1504,1759.2998,740878776073000
1,705,MOVE,historical,807.7002,1760.0,740878780474000
1,706,MOVE,current,806.2002,1760.75,740878784728000
1,707,MOVE,historical,804.9004,1761.2998,740878789191000
1,708,MOVE,current,803.5,1761.9502,740878793549500
1,709,MOVE,historical,801.9004,1762.5996,740878797799000
1,710,MOVE,current,800.4004,1763.25,740878802103000
1,711,MOVE,historical,798.9004,1763.9004,740878806046000
1,712,MOVE,current,797.4004,1764.5498,740878810169500
1,713,MOVE,historical,795.9004,1765.0996,740878814124000
1,714,MOVE,current,794.4004,1765.7002,740878818163000
1,715,MOVE,historical,792.7998,1766.4004,740878822309000
1,716,MOVE,current,791.25,1767.0498,740878826401500
1,717,MOVE,historical,789.7002,1767.7998,740878830842000
1,718,MOVE,current,788.1504,1768.5,740878835108500
1,719,MOVE,historical,786.7998,1769.0996,740878839350000
1,720,MOVE,current,785.3496,1769.75,740878843604000
1,721,MOVE,historical,783.7002,1770.5,740878847603000
1,722,MOVE,current,782.1504,1771.2002,740878851729500
1,723,MOVE,historical,780.7002,1772.0,740878856086000
1,724,MOVE,current,779.2002,1772.75,740878860327500
1,725,MOVE,historical,777.7998,1773.5996,740878864392000
1,726,MOVE,current,776.3496,1774.4004,740878868545000
1,727,MOVE,historical,774.9004,1775.2002,740878873250000
1,728,MOVE,current,773.4502,1776.0,740878877679000
1,729,MOVE,historical,772.0,1776.9004,740878881178000
1,730,MOVE,current,770.5498,1777.75,740878885142000
1,731,MOVE,historical,769.4004,1778.4004,740878889562000
1,732,MOVE,current,768.0996,1779.1504,740878893754000
1,733,MOVE,historical,766.9004,1780.0,740878898322000
1,734,MOVE,current,765.6504,1780.7998,740878902702000
1,735,MOVE,historical,764.5996,1781.4004,740878906706000
1,736,MOVE,current,763.4502,1782.0996,740878910898000
1,737,MOVE,historical,762.5996,1782.7002,740878914827000
1,738,MOVE,current,761.5996,1783.3496,740878918887500
1,739,MOVE,historical,760.4004,1784.0996,740878923118000
1,740,MOVE,current,759.2998,1784.7998,740878927263500
1,741,MOVE,historical,758.2998,1785.5996,740878931792000
1,742,MOVE,current,757.25,1786.3496,740878936129000
1,743,MOVE,historical,756.2998,1786.9004,740878939836000
1,744,MOVE,current,755.2998,1787.5498,740878943858000
1,745,MOVE,historical,754.2998,1788.0996,740878948304000
1,746,MOVE,current,753.2998,1788.7002,740878952538000
1,747,MOVE,historical,752.2998,1789.2998,740878956885000
1,748,MOVE,current,751.2998,1789.9004,740878961175500
1,749,MOVE,historical,750.2998,1790.5,740878965202000
1,750,MOVE,current,749.2998,1791.1006,740878969360500
1,751,MOVE,historical,748.5996,1791.5996,740878973810000
1,752,MOVE,current,747.75,1792.1504,740878978114000
1,753,MOVE,historical,747.2998,1792.4004,740878981991000
1,754,MOVE,current,746.6504,1792.7998,740878986081500
1,755,MOVE,historical,746.0996,1793.0996,740878990381000
1,756,MOVE,current,745.5,1793.4502,740878994576000
1,757,MOVE,historical,745.2002,1793.5996,740878999098000
1,758,MOVE,current,744.791,1793.8271,740879003061261
1,759,MOVE,historical,744.4004,1794.0996,740879007284000
1,760,MOVE,current,744.0,1794.3496,740879011376942
1,761,MOVE,historical,743.7998,1794.4004,740879015951000
1,762,MOVE,current,743.541,1794.5293,740879019692923
1,763,MOVE,historical,743.5996,1794.5,740879023971000
1,764,MOVE,current,743.5,1794.5498,740879027981000
1,765,MOVE,current,744.9004,1793.7998,740879116725000
1,766,MOVE,historical,747.7002,1792.2998,740879125357000
1,767,MOVE,current,748.48926,1791.877,740879127789779
1,768,MOVE,historical,751.0,1790.4004,740879133338000
1,769,MOVE,current,752.14355,1789.7412,740879136104677
1,770,MOVE,historical,754.5,1788.2002,740879142262000
1,771,MOVE,current,755.3496,1787.666,740879144428644
1,772,MOVE,historical,758.5,1785.7998,740879150346000
1,773,MOVE,current,759.6865,1785.0879,740879152743916
1,774,MOVE,historical,762.7998,1783.0996,740879158642000
1,775,MOVE,current,764.05273,1782.3135,740879161059188
1,776,MOVE,historical,767.4004,1780.2002,740879166931000
1,777,MOVE,current,768.75684,1779.3447,740879169375634
1,778,MOVE,historical,772.2002,1777.2002,740879175331000
1,779,MOVE,current,773.5488,1776.3574,740879177690960
1,780,MOVE,historical,777.2002,1774.2998,740879183733000
1,781,MOVE,current,778.55273,1773.5156,740879186006359
1,782,MOVE,historical,782.2002,1771.5,740879192181000
1,783,MOVE,current,783.4668,1770.791,740879194321696
1,784,MOVE,historical,787.2998,1768.7998,740879200551000
1,785,MOVE,current,788.5703,1768.127,740879202636331
1,786,MOVE,historical,792.4004,1766.2002,740879208951000
1,787,MOVE,current,793.61426,1765.581,740879210950931
1,788,MOVE,historical,797.2002,1764.0,740879217463000
1,789,MOVE,current,798.2168,1763.5342,740879219265577
1,790,MOVE,historical,802.2998,1761.5,740879225937000
1,791,MOVE,current,803.28906,1761.0156,740879227580001
1,792,MOVE,historical,807.2002,1759.4004,740879234490000
1,793,MOVE,current,808.0049,1759.0547,740879235894280
1,794,MOVE,historical,811.7998,1757.2998,740879242662000
1,795,MOVE,current,812.6709,1756.9023,740879244208697
1,796,MOVE,historical,816.5,1755.0,740879251014000
1,797,MOVE,current,817.3496,1754.585,740879252523167
1,798,MOVE,historical,821.2002,1752.5996,740879259690000
1,799,MOVE,current,821.8213,1752.2822,740879260837679
1,800,MOVE,historical,825.7002,1750.2002,740879268300000
1,801,MOVE,current,826.1455,1749.9629,740879269152082
1,802,MOVE,historical,829.9004,1748.0,740879276491000
1,803,MOVE,current,830.4004,1747.7383,740879277466286
1,804,MOVE,historical,833.7002,1746.0,740879284730000
1,805,MOVE,current,834.1846,1745.7451,740879285780397
1,806,MOVE,historical,837.5996,1744.2002,740879293150000
1,807,MOVE,current,838.0371,1743.998,740879294094341
1,808,MOVE,historical,841.2002,1742.5,740879301655000
1,809,MOVE,current,841.51855,1742.3496,740879302408121
1,810,MOVE,historical,844.9004,1740.9004,740879310180000
1,811,MOVE,current,845.13477,1740.7979,740879310721487
1,812,MOVE,historical,848.5,1739.2998,740879318423000
1,813,MOVE,current,848.7666,1739.1816,740879319034259
1,814,MOVE,historical,851.7998,1738.0,740879326773000
1,815,MOVE,current,852.02637,1737.9111,740879327345632
1,816,MOVE,historical,855.0996,1736.7002,740879335184000
1,817,MOVE,current,855.28613,1736.627,740879335658966
1,818,MOVE,historical,858.4004,1735.5,740879343451000
1,819,MOVE,current,858.6084,1735.4248,740879343972391
1,820,MOVE,historical,861.7998,1734.2002,740879351892000
